GCM,RCM,Edge_Treatment,Landscape_Treatment,Fire_area,House_loss,Life_loss,Road_loss,Power_loss,TFI_burnt,region
CSIRO-MK3.0,R2,e1,l1,724.1046811,1.432766349,0.758313353,5672.629951,320.4315742,16.008143,ACT
CSIRO-MK3.0,R2,e1,l2,607.821762,1.189453051,0.668351292,4472.857686,271.9686629,20.07377252,ACT
CSIRO-MK3.0,R2,e1,l3,540.1997397,1.296613527,0.713169121,3752.300074,224.1762179,21.13565315,ACT
CSIRO-MK3.0,R2,e1,l5,458.0610527,1.142353126,0.617668137,2956.81652,206.7041016,23.93617559,ACT
CSIRO-MK3.0,R2,e1,l10,373.4684794,1.008833972,0.49912939,2358.847396,176.9115355,22.97576347,ACT
CSIRO-MK3.0,R2,e1,l15,325.5292741,1.047740716,0.578017583,2055.447363,165.0497028,20.78549558,ACT
CSIRO-MK3.0,R2,e2,l0,844.032636,1.470861983,0.848159202,6845.97947,409.2028844,9.985783008,ACT
CSIRO-MK3.0,R2,e2,l1,725.9807103,1.320254432,0.700560701,5656.707526,321.575966,16.41639093,ACT
CSIRO-MK3.0,R2,e2,l2,611.9721702,1.144591653,0.611339023,4486.407917,269.0389713,20.04400489,ACT
CSIRO-MK3.0,R2,e2,l3,540.053573,1.242908237,0.674725123,3737.538723,226.0392964,20.92949678,ACT
CSIRO-MK3.0,R2,e2,l5,462.4567266,1.085558569,0.617465826,2938.695312,204.3070981,23.88105796,ACT
CSIRO-MK3.0,R2,e2,l10,377.2020353,0.98481425,0.52225762,2343.074234,175.1096381,22.96669487,ACT
CSIRO-MK3.0,R2,e2,l15,329.814105,1.006309724,0.526955844,2008.981795,163.6314242,20.61177925,ACT
CSIRO-MK3.0,R2,e3,l0,835.1034764,1.446348254,0.875854971,6767.398205,402.2606139,10.73183866,ACT
CSIRO-MK3.0,R2,e3,l1,713.4451447,1.270408559,0.658393675,5607.648441,318.1635943,17.35196823,ACT
CSIRO-MK3.0,R2,e3,l2,600.4624452,1.105295304,0.618119944,4427.061638,267.0954715,21.01854275,ACT
CSIRO-MK3.0,R2,e3,l3,536.1976884,1.254836521,0.664862839,3684.634151,222.3271285,22.12411135,ACT
CSIRO-MK3.0,R2,e3,l5,452.9497972,1.131633059,0.628417712,2890.49937,201.9148143,24.63207465,ACT
CSIRO-MK3.0,R2,e3,l10,368.2855656,1.020382026,0.549304355,2316.191556,172.9375279,23.75690037,ACT
CSIRO-MK3.0,R2,e3,l15,326.1969572,0.975092657,0.530467534,2007.594418,159.9849704,21.39432481,ACT
CSIRO-MK3.0,R2,e5,l0,828.2495958,1.339063381,0.757650806,6725.928812,403.5855145,11.6523238,ACT
CSIRO-MK3.0,R2,e5,l1,707.2223325,1.120819461,0.626455432,5531.255817,316.8323072,18.11312212,ACT
CSIRO-MK3.0,R2,e5,l2,602.5673634,1.110813988,0.619255967,4353.600859,264.2902163,21.76935012,ACT
CSIRO-MK3.0,R2,e5,l3,525.4866,0.986226348,0.543320151,3614.67828,217.2131709,22.46309716,ACT
CSIRO-MK3.0,R2,e5,l5,444.0075854,0.93982223,0.511547864,2845.490183,201.1772888,25.29687944,ACT
CSIRO-MK3.0,R2,e5,l10,362.1068476,0.88040299,0.513063299,2245.07942,170.1556006,24.18064711,ACT
CSIRO-MK3.0,R2,e5,l15,314.6179172,0.894385632,0.484586327,1954.879161,157.2751762,21.94605698,ACT
CSIRO-MK3.0,R2,e10,l0,811.2795706,0.551960578,0.268934923,6639.937809,395.7211551,12.6901616,ACT
CSIRO-MK3.0,R2,e10,l1,702.8658436,0.517600104,0.258496144,5464.768205,312.4319377,18.69697258,ACT
CSIRO-MK3.0,R2,e10,l2,593.0445946,0.51017939,0.254350576,4311.329183,259.5398654,22.05733975,ACT
CSIRO-MK3.0,R2,e10,l3,512.0997385,0.506461595,0.25044621,3572.804162,216.5282906,22.63721667,ACT
CSIRO-MK3.0,R2,e10,l5,437.6130759,0.476301004,0.243428336,2778.42475,199.9628064,25.4054757,ACT
CSIRO-MK3.0,R2,e10,l10,360.753141,0.459770707,0.240867094,2225.691028,168.012855,24.74719879,ACT
CSIRO-MK3.0,R2,e10,l15,310.8113174,0.447988688,0.237938863,1932.910779,155.0691338,21.91221418,ACT
CSIRO-MK3.0,R2,e15,l0,817.5320535,0.522559659,0.29113027,6599.606145,394.6984333,13.75241761,ACT
CSIRO-MK3.0,R2,e15,l1,700.8864084,0.527261899,0.268277221,5432.981261,310.7664662,19.69608351,ACT
CSIRO-MK3.0,R2,e15,l2,589.7699027,0.491616683,0.262791736,4257.925986,257.4430132,23.16538566,ACT
CSIRO-MK3.0,R2,e15,l3,513.8136655,0.477593914,0.252197276,3558.620554,214.2167637,23.29746981,ACT
CSIRO-MK3.0,R2,e15,l5,443.7202837,0.459381751,0.24627132,2774.750618,198.5837759,26.21781763,ACT
CSIRO-MK3.0,R2,e15,l10,364.6344214,0.442338252,0.245015258,2197.042842,166.1470688,25.25629869,ACT
CSIRO-MK3.0,R2,e15,l15,308.2570451,0.431993632,0.238945726,1907.922605,151.8452062,22.67065164,ACT
CSIRO-MK3.0,R3,e0,l0,851.1552312,1.601562629,0.900586017,6913.481831,411.9756709,9.104308189,ACT
CSIRO-MK3.0,R3,e0,l1,727.4084244,1.49679605,0.785499754,5713.939131,327.2953447,15.39078428,ACT
CSIRO-MK3.0,R3,e0,l2,617.330217,1.225772944,0.654194561,4526.431226,274.0685217,19.16009532,ACT
CSIRO-MK3.0,R3,e0,l3,540.6375977,1.366843387,0.739792043,3795.327989,229.0904696,20.13680941,ACT
CSIRO-MK3.0,R3,e0,l5,466.3724066,1.139835106,0.624183118,2998.706757,209.2072798,23.46234871,ACT
CSIRO-MK3.0,R3,e0,l10,380.3489519,1.038965624,0.532468964,2393.485127,178.6093385,22.66553389,ACT
CSIRO-MK3.0,R3,e0,l15,329.0131859,1.129387687,0.586273892,2082.329698,166.640789,20.14482311,ACT
CSIRO-MK3.0,R3,e1,l0,846.7472436,1.539040538,0.837108789,6883.726807,407.6611881,9.650253368,ACT
CSIRO-MK3.0,R3,e1,l1,727.8319432,1.438230141,0.760207987,5694.778102,321.747121,16.09189227,ACT
CSIRO-MK3.0,R3,e1,l2,611.0415349,1.194138508,0.671057672,4491.168954,273.1568974,20.18816345,ACT
CSIRO-MK3.0,R3,e1,l3,543.2664073,1.302229942,0.715688812,3767.626035,225.1981677,21.24051782,ACT
CSIRO-MK3.0,R3,e1,l5,460.7164408,1.146099994,0.61983652,2970.81702,207.721555,24.0597186,ACT
CSIRO-MK3.0,R3,e1,l10,375.6209914,1.014380251,0.501832422,2370.911746,177.7959574,23.08478017,ACT
CSIRO-MK3.0,R3,e1,l15,327.2186082,1.051344634,0.57942638,2065.727265,165.8739812,20.87659819,ACT
CSIRO-MK3.0,R3,e2,l0,848.5065748,1.475450339,0.851459054,6875.270444,411.3904082,10.01972791,ACT
CSIRO-MK3.0,R3,e2,l1,729.6547061,1.325088848,0.701637454,5679.507314,322.9086339,16.50362554,ACT
CSIRO-MK3.0,R3,e2,l2,615.2311937,1.150003533,0.61429214,4505.290156,270.2486037,20.15744065,ACT
CSIRO-MK3.0,R3,e2,l3,543.0265726,1.248000219,0.677695597,3752.618622,227.0597232,21.03093803,ACT
CSIRO-MK3.0,R3,e2,l5,465.0615772,1.090555543,0.619617696,2952.912375,205.3333043,24.00377452,ACT
CSIRO-MK3.0,R3,e2,l10,379.3386068,0.988674217,0.523821992,2355.424259,175.924427,23.07462627,ACT
CSIRO-MK3.0,R3,e2,l15,331.5317968,1.008723379,0.528619362,2018.78646,164.4198104,20.70324271,ACT
CSIRO-MK3.0,R3,e3,l0,839.6017447,1.45221067,0.879810985,6795.587547,404.3922681,10.76617099,ACT
CSIRO-MK3.0,R3,e3,l1,716.927019,1.276302977,0.661975414,5629.504981,319.5027039,17.44509741,ACT
CSIRO-MK3.0,R3,e3,l2,603.6075671,1.109994917,0.621135091,4445.672962,268.3782437,21.13153815,ACT
CSIRO-MK3.0,R3,e3,l3,539.1146364,1.26096046,0.668705455,3699.414665,223.3280472,22.2275218,ACT
CSIRO-MK3.0,R3,e3,l5,455.370906,1.137121774,0.631254883,2904.448222,202.9327586,24.75386054,ACT
CSIRO-MK3.0,R3,e3,l10,370.4348565,1.023693546,0.550105828,2328.218497,173.8374467,23.87172427,ACT
CSIRO-MK3.0,R3,e3,l15,327.8792821,0.977501507,0.531119171,2017.601966,160.7585488,21.48300294,ACT
CSIRO-MK3.0,R3,e5,l0,832.6920552,1.344595637,0.761198887,6754.871958,405.7593405,11.69512394,ACT
CSIRO-MK3.0,R3,e5,l1,710.7616172,1.125613437,0.628026518,5552.693192,318.1614845,18.21187816,ACT
CSIRO-MK3.0,R3,e5,l2,605.7455321,1.114338504,0.621109948,4371.584727,265.5593526,21.88967747,ACT
CSIRO-MK3.0,R3,e5,l3,528.4329308,0.99018841,0.546133648,3629.788519,218.2212089,22.57101962,ACT
CSIRO-MK3.0,R3,e5,l5,446.5668633,0.94480348,0.51312202,2859.363726,202.206134,25.42134688,ACT
CSIRO-MK3.0,R3,e5,l10,364.2303566,0.881413082,0.513057991,2256.850896,171.0182277,24.30056622,ACT
CSIRO-MK3.0,R3,e5,l15,316.299907,0.896952157,0.485631194,1964.664529,158.0548986,22.0416427,ACT
CSIRO-MK3.0,R3,e10,l0,815.5717481,0.553673721,0.269469229,6667.961871,397.8780902,12.74064769,ACT
CSIRO-MK3.0,R3,e10,l1,706.4205546,0.519186616,0.258966964,5486.438345,313.8349201,18.79740765,ACT
CSIRO-MK3.0,R3,e10,l2,596.1388287,0.511554897,0.254791259,4329.320152,260.8124882,22.18144574,ACT
CSIRO-MK3.0,R3,e10,l3,514.8549929,0.508042663,0.250879823,3587.189067,217.5935169,22.74194901,ACT
CSIRO-MK3.0,R3,e10,l5,440.0762281,0.477796699,0.243845052,2792.175573,201.045019,25.53207467,ACT
CSIRO-MK3.0,R3,e10,l10,362.8381597,0.461231912,0.24129587,2237.413842,168.9410318,24.86220966,ACT
CSIRO-MK3.0,R3,e10,l15,312.4552307,0.449372858,0.238345735,1942.817084,155.9061256,22.0053563,ACT
CSIRO-MK3.0,R3,e15,l0,821.8192517,0.52480679,0.292181229,6627.673537,396.7928123,13.8031226,ACT
CSIRO-MK3.0,R3,e15,l1,704.3377984,0.530300065,0.268876633,5454.731801,312.0868924,19.80157939,ACT
CSIRO-MK3.0,R3,e15,l2,592.715375,0.493491314,0.263257927,4275.474264,258.6328007,23.29208433,ACT
CSIRO-MK3.0,R3,e15,l3,516.6231788,0.479269788,0.252630997,3573.402251,215.1876488,23.40972954,ACT
CSIRO-MK3.0,R3,e15,l5,446.0892139,0.460960818,0.246659166,2788.504476,199.5865478,26.34715746,ACT
CSIRO-MK3.0,R3,e15,l10,366.5885724,0.443740514,0.245359413,2208.755058,167.0091998,25.38019076,ACT
CSIRO-MK3.0,R3,e15,l15,309.7808773,0.433436245,0.239322362,1917.4647,152.5348022,22.7706771,ACT
ECHAM5,R1,e0,l0,850.5410552,1.602068222,0.899946865,6919.538052,412.0688655,9.094870345,ACT
ECHAM5,R1,e0,l1,726.7849166,1.497719366,0.784695984,5715.172652,327.5006664,15.36943963,ACT
ECHAM5,R1,e0,l2,616.7034042,1.226553025,0.654146388,4524.668786,274.1832553,19.13078354,ACT
ECHAM5,R1,e0,l3,539.9196203,1.366295693,0.73908802,3793.603849,229.1568729,20.10835817,ACT
ECHAM5,R1,e0,l5,465.708123,1.14063151,0.624334651,2996.951166,209.2386937,23.43645287,ACT
ECHAM5,R1,e0,l10,379.8204915,1.03956559,0.532250149,2392.423731,178.6886138,22.63597032,ACT
ECHAM5,R1,e0,l15,328.6274329,1.130577531,0.586398542,2081.153901,166.7365791,20.11561205,ACT
ECHAM5,R1,e1,l0,846.2003528,1.539668242,0.836230365,6889.554303,407.7410605,9.642042186,ACT
ECHAM5,R1,e1,l1,727.1282242,1.438698226,0.760254221,5696.048726,321.9245989,16.0711861,ACT
ECHAM5,R1,e1,l2,610.4033802,1.195357312,0.67122905,4489.566783,273.2996131,20.15389149,ACT
ECHAM5,R1,e1,l3,542.5595856,1.302274432,0.715326921,3765.78952,225.2566882,21.20837533,ACT
ECHAM5,R1,e1,l5,460.0140652,1.14698145,0.61968085,2969.377231,207.7605723,24.03281126,ACT
ECHAM5,R1,e1,l10,375.1199214,1.01442211,0.501773561,2369.897982,177.8364389,23.05973037,ACT
ECHAM5,R1,e1,l15,326.8047369,1.052088692,0.580044046,2064.705354,165.9246316,20.84542628,ACT
ECHAM5,R1,e2,l0,847.9108772,1.476368635,0.85144604,6880.825345,411.4533792,10.01022525,ACT
ECHAM5,R1,e2,l1,729.0052264,1.326218822,0.702233902,5680.441549,323.1012992,16.48115911,ACT
ECHAM5,R1,e2,l2,614.5287276,1.150670553,0.614024763,4503.460426,270.3385796,20.12312458,ACT
ECHAM5,R1,e2,l3,542.3357994,1.248085131,0.677260511,3750.631476,227.1452105,21.00100164,ACT
ECHAM5,R1,e2,l5,464.3811239,1.090982351,0.619475102,2950.928281,205.373563,23.97736428,ACT
ECHAM5,R1,e2,l10,378.7889569,0.989684889,0.524098267,2354.348326,176.0017451,23.04848246,ACT
ECHAM5,R1,e2,l15,331.1366845,1.010130709,0.52913463,2017.918602,164.5401107,20.67317322,ACT
ECHAM5,R1,e3,l0,838.996723,1.452381355,0.879648263,6800.818144,404.4788745,10.75895287,ACT
ECHAM5,R1,e3,l1,716.3655979,1.276852622,0.66140685,5630.397235,319.7282814,17.42083767,ACT
ECHAM5,R1,e3,l2,602.9334386,1.111150851,0.62161545,4443.506096,268.4332192,21.10191987,ACT
ECHAM5,R1,e3,l3,538.4059927,1.26039453,0.667906444,3697.17447,223.3991059,22.19838678,ACT
ECHAM5,R1,e3,l5,454.7575078,1.136921001,0.630811971,2902.108942,202.9889731,24.73200321,ACT
ECHAM5,R1,e3,l10,369.9481813,1.024745862,0.550938479,2327.223263,173.8954655,23.84660794,ACT
ECHAM5,R1,e3,l15,327.4757537,0.97862437,0.531863982,2016.28534,160.8681133,21.45486855,ACT
ECHAM5,R1,e5,l0,832.1764541,1.344897234,0.760745383,6759.950682,405.814908,11.68576593,ACT
ECHAM5,R1,e5,l1,710.1113927,1.126172757,0.628315835,5553.938704,318.3715382,18.18645203,ACT
ECHAM5,R1,e5,l2,605.0834368,1.116118177,0.622079588,4369.586851,265.6403128,21.8561646,ACT
ECHAM5,R1,e5,l3,527.7501712,0.990509425,0.545342472,3627.142115,218.2869909,22.54086285,ACT
ECHAM5,R1,e5,l5,445.9085907,0.94498621,0.513171527,2857.3309,202.2580975,25.3963312,ACT
ECHAM5,R1,e5,l10,363.6788953,0.883464009,0.514046176,2255.527606,171.0755356,24.27043778,ACT
ECHAM5,R1,e5,l15,315.9100408,0.898054025,0.486192426,1963.432151,158.1557443,22.00993625,ACT
ECHAM5,R1,e10,l0,815.0626679,0.553999023,0.26948287,6672.907098,397.9003597,12.72991408,ACT
ECHAM5,R1,e10,l1,705.7366113,0.519481289,0.258925229,5487.02174,314.0123244,18.77193426,ACT
ECHAM5,R1,e10,l2,595.5344131,0.511840542,0.254762292,4327.281353,260.8591425,22.14531031,ACT
ECHAM5,R1,e10,l3,514.2018798,0.508192778,0.250829779,3584.627147,217.637463,22.71198667,ACT
ECHAM5,R1,e10,l5,439.4480941,0.477964285,0.243796333,2790.042507,201.058127,25.50319996,ACT
ECHAM5,R1,e10,l10,362.4050462,0.46149401,0.241260516,2236.35838,168.9602536,24.83553963,ACT
ECHAM5,R1,e10,l15,312.1144621,0.449556306,0.238290793,1941.754988,155.963239,21.97537913,ACT
ECHAM5,R1,e15,l0,821.3576699,0.524665442,0.291775512,6632.798247,396.8698455,13.79188626,ACT
ECHAM5,R1,e15,l1,703.6964051,0.529615416,0.26872848,5455.336794,312.2990358,19.7736887,ACT
ECHAM5,R1,e15,l2,592.1319293,0.49350677,0.263174271,4273.441666,258.7253893,23.25604587,ACT
ECHAM5,R1,e15,l3,516.0228549,0.479399942,0.252548494,3571.464144,215.2737594,23.37598745,ACT
ECHAM5,R1,e15,l5,445.4973557,0.461004107,0.246612575,2786.528448,199.6558854,26.31989118,ACT
ECHAM5,R1,e15,l10,366.1174077,0.443869304,0.24531495,2207.85191,167.0655075,25.35050361,ACT
ECHAM5,R1,e15,l15,309.3828268,0.433571578,0.239271041,1916.240519,152.6797417,22.73454069,ACT
ECHAM5,R2,e0,l0,860.7083884,1.620165902,0.906883128,7073.285502,419.8092246,9.126573938,ACT
ECHAM5,R2,e0,l1,735.7479636,1.513151868,0.790395167,5842.869871,334.2915466,15.43626904,ACT
ECHAM5,R2,e0,l2,623.4390001,1.23899043,0.659066603,4619.303079,279.24608,19.22263536,ACT
ECHAM5,R2,e0,l3,545.1095173,1.375393195,0.74279915,3871.367818,233.0812351,20.22718995,ACT
ECHAM5,R2,e0,l5,469.1633166,1.149118394,0.627467146,3048.93518,212.131407,23.54782913,ACT
ECHAM5,R2,e0,l10,382.317999,1.045894107,0.533182472,2430.496543,181.1781994,22.68765849,ACT
ECHAM5,R2,e0,l15,331.0252863,1.138131636,0.587656911,2113.821573,168.9335831,20.1539647,ACT
ECHAM5,R2,e1,l0,856.4433998,1.557147516,0.842314792,7042.905063,415.4215125,9.674880158,ACT
ECHAM5,R2,e1,l1,735.7879424,1.453387293,0.76807602,5823.284296,328.53863,16.14501537,ACT
ECHAM5,R2,e1,l2,617.0957501,1.208618694,0.676766235,4584.253319,278.3495137,20.24043241,ACT
ECHAM5,R2,e1,l3,547.6489573,1.312125903,0.719667331,3842.655566,229.0105642,21.32422012,ACT
ECHAM5,R2,e1,l5,463.3440851,1.155402412,0.621221335,3022.323902,210.6978001,24.14249153,ACT
ECHAM5,R2,e1,l10,377.6251955,1.018683108,0.502628689,2407.90912,180.1587613,23.12907392,ACT
ECHAM5,R2,e1,l15,329.1451226,1.058400324,0.582486113,2097.534561,168.0022232,20.8768225,ACT
ECHAM5,R2,e2,l0,858.093689,1.493769139,0.859453344,7033.127617,419.091768,10.04218602,ACT
ECHAM5,R2,e2,l1,737.7034548,1.341404756,0.710435239,5805.240435,329.7465722,16.5508887,ACT
ECHAM5,R2,e2,l2,620.9790676,1.162728706,0.618987216,4597.009368,275.2120073,20.20807166,ACT
ECHAM5,R2,e2,l3,547.4698152,1.258236526,0.681397662,3827.398816,230.9930482,21.12054011,ACT
ECHAM5,R2,e2,l5,467.7273347,1.097621786,0.620917055,3002.316453,208.2198849,24.0882444,ACT
ECHAM5,R2,e2,l10,381.2267925,0.996551325,0.526150973,2391.095413,178.4494572,23.11355975,ACT
ECHAM5,R2,e2,l15,333.3662401,1.018336524,0.531240364,2050.215726,166.7076467,20.70686523,ACT
ECHAM5,R2,e3,l0,849.1090961,1.467749622,0.887205663,6952.605705,412.0059169,10.80074346,ACT
ECHAM5,R2,e3,l1,725.3764873,1.290844102,0.6665518,5755.709848,326.2808394,17.48817193,ACT
ECHAM5,R2,e3,l2,609.5190029,1.123714188,0.627479158,4535.568925,273.0638774,21.20345331,ACT
ECHAM5,R2,e3,l3,543.4994317,1.268229101,0.670048315,3772.654089,227.171215,22.32579994,ACT
ECHAM5,R2,e3,l5,458.3030828,1.141501786,0.631400101,2952.305431,205.7954422,24.85295331,ACT
ECHAM5,R2,e3,l10,372.3309634,1.03132299,0.554156632,2364.267362,176.1067375,23.91416782,ACT
ECHAM5,R2,e3,l15,329.6299452,0.986120337,0.534888045,2047.726429,162.9455178,21.49492062,ACT
ECHAM5,R2,e5,l0,842.281003,1.35908631,0.766869856,6908.762899,413.3197582,11.72616984,ACT
ECHAM5,R2,e5,l1,718.7942648,1.139141568,0.635330043,5678.09004,324.9328597,18.25263059,ACT
ECHAM5,R2,e5,l2,611.4788901,1.128878481,0.628372849,4460.842701,270.2433455,21.94626658,ACT
ECHAM5,R2,e5,l3,532.7050732,1.000111231,0.547977806,3699.318571,221.9068561,22.66354734,ACT
ECHAM5,R2,e5,l5,449.148781,0.950296629,0.51543006,2906.575459,205.0932819,25.51013036,ACT
ECHAM5,R2,e5,l10,365.9303355,0.892615571,0.518156636,2290.42708,173.3156826,24.32809087,ACT
ECHAM5,R2,e5,l15,318.0639296,0.904413869,0.48886451,1994.008223,160.2180756,22.04363512,ACT
ECHAM5,R2,e10,l0,825.2496609,0.559493589,0.270672946,6821.009899,405.1875211,12.77503393,ACT
ECHAM5,R2,e10,l1,714.2078813,0.524075265,0.259809855,5608.358051,320.2461461,18.84592867,ACT
ECHAM5,R2,e10,l2,602.07496,0.516228844,0.255569126,4417.325741,265.2933961,22.23037057,ACT
ECHAM5,R2,e10,l3,519.30153,0.512070446,0.25154516,3657.380179,221.1110274,22.84018499,ACT
ECHAM5,R2,e10,l5,442.7118221,0.480800327,0.244250644,2837.365452,203.6931141,25.61026452,ACT
ECHAM5,R2,e10,l10,364.8357639,0.464163856,0.241601396,2271.164022,170.9592174,24.90547927,ACT
ECHAM5,R2,e10,l15,314.2998607,0.452071123,0.238565585,1971.54603,157.7809305,22.0131373,ACT
ECHAM5,R2,e15,l0,831.4203606,0.527590223,0.292018508,6779.182909,404.2293397,13.83730649,ACT
ECHAM5,R2,e15,l1,712.1497386,0.530655431,0.269464384,5574.68166,318.6186764,19.84047716,ACT
ECHAM5,R2,e15,l2,598.6288708,0.496124981,0.264050056,4362.394899,263.2533053,23.33734485,ACT
ECHAM5,R2,e15,l3,520.9247305,0.482017942,0.253148163,3642.931394,218.8660299,23.49254727,ACT
ECHAM5,R2,e15,l5,448.794926,0.462995434,0.247058634,2833.70387,202.4201446,26.42604394,ACT
ECHAM5,R2,e15,l10,368.503034,0.445884714,0.245818828,2241.749312,169.1487553,25.40952898,ACT
ECHAM5,R2,e15,l15,311.570736,0.435242008,0.239526002,1945.494971,154.7441871,22.75862609,ACT
ECHAM5,R3,e0,l0,883.2178842,1.647631804,0.923794466,7246.785715,430.5774434,9.248053668,ACT
ECHAM5,R3,e0,l1,753.8074289,1.537749184,0.802448577,5976.965481,341.6007147,15.76550456,ACT
ECHAM5,R3,e0,l2,639.0922519,1.261973833,0.669123923,4721.744093,285.4712598,19.66370834,ACT
ECHAM5,R3,e0,l3,558.919329,1.401671397,0.754789781,3951.36668,238.2785016,20.66824298,ACT
ECHAM5,R3,e0,l5,481.104006,1.166113427,0.634224088,3117.872217,217.1459991,24.08202057,ACT
ECHAM5,R3,e0,l10,391.8927209,1.06389464,0.541316197,2487.921512,185.2422851,23.17313956,ACT
ECHAM5,R3,e0,l15,338.5361439,1.152431791,0.594028739,2163.359144,172.7335128,20.5313577,ACT
ECHAM5,R3,e1,l0,878.6793568,1.583194052,0.861212988,7215.891039,426.11398,9.804033831,ACT
ECHAM5,R3,e1,l1,754.239822,1.477985927,0.776824689,5956.859963,335.8069032,16.4911821,ACT
ECHAM5,R3,e1,l2,632.5863302,1.228951821,0.687121545,4685.194664,284.5792984,20.71943056,ACT
ECHAM5,R3,e1,l3,561.770994,1.335955004,0.729885143,3922.341594,234.1977098,21.80052406,ACT
ECHAM5,R3,e1,l5,475.1860943,1.171552529,0.628943326,3089.4088,215.6477238,24.68962864,ACT
ECHAM5,R3,e1,l10,387.1661833,1.041162235,0.51283224,2464.77438,184.4112214,23.60326302,ACT
ECHAM5,R3,e1,l15,336.7300826,1.073854071,0.587573516,2146.71306,171.8934844,21.27686615,ACT
ECHAM5,R3,e2,l0,880.1516265,1.515634393,0.872539955,7206.947977,429.9408997,10.18292518,ACT
ECHAM5,R3,e2,l1,755.9689148,1.362744744,0.715458964,5940.611601,337.0088156,16.90807424,ACT
ECHAM5,R3,e2,l2,636.5821931,1.18632172,0.630701083,4700.152699,281.4897036,20.67944496,ACT
ECHAM5,R3,e2,l3,561.2615775,1.280039363,0.693148012,3906.604572,236.1625414,21.58237671,ACT
ECHAM5,R3,e2,l5,479.3519086,1.117777788,0.628567385,3070.15417,213.1277158,24.63064202,ACT
ECHAM5,R3,e2,l10,390.6901678,1.012902912,0.532209063,2448.589514,182.4235509,23.58222183,ACT
ECHAM5,R3,e2,l15,340.9875771,1.029872201,0.5372695,2097.341717,170.4632375,21.10717277,ACT
ECHAM5,R3,e3,l0,871.3211237,1.494027487,0.902972163,7122.506722,422.5953267,10.94528545,ACT
ECHAM5,R3,e3,l1,743.0154271,1.315822114,0.679984216,5887.914263,333.4449557,17.86892029,ACT
ECHAM5,R3,e3,l2,624.7777091,1.143711621,0.638472999,4637.087994,279.5268,21.67819064,ACT
ECHAM5,R3,e3,l3,557.1038609,1.293113686,0.684173364,3850.146297,232.2460982,22.79748261,ACT
ECHAM5,R3,e3,l5,469.3139618,1.16329319,0.641531956,3018.969341,210.6116077,25.39221324,ACT
ECHAM5,R3,e3,l10,381.7325689,1.045189992,0.5573816,2420.594808,180.3023616,24.41078922,ACT
ECHAM5,R3,e3,l15,337.098273,0.997388777,0.537581244,2095.483902,166.6467668,21.88819569,ACT
ECHAM5,R3,e5,l0,864.1013817,1.383153024,0.780616035,7080.184746,424.1762757,11.90168298,ACT
ECHAM5,R3,e5,l1,736.5499419,1.160682419,0.642621569,5808.342503,332.0906026,18.65532456,ACT
ECHAM5,R3,e5,l2,626.7369138,1.144070895,0.63527761,4559.855979,276.6689653,22.44427622,ACT
ECHAM5,R3,e5,l3,546.2889786,1.017680041,0.559074494,3777.356121,227.0311716,23.15109467,ACT
ECHAM5,R3,e5,l5,460.5423007,0.970160022,0.52105747,2972.187977,209.9543478,26.05736797,ACT
ECHAM5,R3,e5,l10,375.2677573,0.898481112,0.518619959,2345.226039,177.43504,24.84313671,ACT
ECHAM5,R3,e5,l15,325.5175077,0.915745844,0.493012586,2041.180455,163.9212985,22.46170029,ACT
ECHAM5,R3,e10,l0,846.584686,0.567794986,0.27297377,6988.845609,415.8506276,12.98118643,ACT
ECHAM5,R3,e10,l1,731.9474697,0.531568473,0.261771103,5738.547091,327.5523951,19.25724629,ACT
ECHAM5,R3,e10,l2,617.0479855,0.522719825,0.257360998,4516.52952,271.686578,22.74507047,ACT
ECHAM5,R3,e10,l3,532.3612416,0.519217331,0.253244499,3733.283873,226.3311665,23.32220146,ACT
ECHAM5,R3,e10,l5,453.8009409,0.487315035,0.245841622,2902.775956,208.7592855,26.16817822,ACT
ECHAM5,R3,e10,l10,374.027676,0.470413884,0.243199472,2325.476315,175.2375119,25.40626793,ACT
ECHAM5,R3,e10,l15,321.6014262,0.458066504,0.240105734,2018.713346,161.6285215,22.42264699,ACT
ECHAM5,R3,e15,l0,852.6217094,0.537121042,0.296328264,6946.041895,414.7325206,14.04467963,ACT
ECHAM5,R3,e15,l1,729.4823923,0.542524792,0.271935799,5703.895712,325.714187,20.27000703,ACT
ECHAM5,R3,e15,l2,612.9913261,0.503706661,0.266008016,4459.163652,269.3385227,23.8540836,ACT
ECHAM5,R3,e15,l3,533.9461905,0.489004542,0.254995233,3718.628819,223.8303806,23.9948844,ACT
ECHAM5,R3,e15,l5,459.5405619,0.4695968,0.248563858,2898.639592,207.2158829,26.99194684,ACT
ECHAM5,R3,e15,l10,377.2607804,0.451774429,0.247322329,2295.379322,173.2376967,25.93854005,ACT
