region,Edge_Treatment,Landscape_Treatment,X,Fire_area,House_loss,Life_loss,Road_loss,Power_loss,TFI_burnt,L_Burnt_Actual,E_Burnt_Actual,Scenario,GCM,RCM,GCM_RCM,Fire_area_rel,House_loss_rel,Life_loss_rel,Road_loss_rel,Power_loss_rel,TFI_burnt_rel
NSW_SWS,E00,L03,,9206.223511,0.671101037,0.335862968,43928.80824,19.84780379,53.77830334,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.044155088,1.076734496,1.089349079,1.079471515,1.028471998,3.863003992
NSW_SWS,E00,L03,,9262.373856,0.677136594,0.338907419,44467.26226,19.93512631,54.40404608,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.05052357,1.086418123,1.099223552,1.092703054,1.03299687,3.907952356
NSW_SWS,E00,L03,,9357.792357,0.685868174,0.344475119,45414.29001,20.00281528,55.67554865,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.061345783,1.100427331,1.117282015,1.115974559,1.036504372,3.99928695
NSW_SWS,E00,L03,,9274.910549,0.692410775,0.347967935,45629.64383,20.05969327,56.12752492,,,Future,ECHAM5,R1,ECHAM5_R1,1.051945462,1.110924474,1.12861073,1.121266492,1.039451671,4.031753317
NSW_SWS,E00,L03,,9426.747614,0.698318093,0.351320971,46458.72439,20.21537313,57.06969292,,,Future,ECHAM5,R2,ECHAM5_R2,1.069166578,1.120402351,1.139486078,1.141639657,1.047518678,4.099431144
NSW_SWS,E00,L03,,9446.345945,0.695181519,0.348725863,46199.91504,20.18212328,56.52373457,,,Future,ECHAM5,R3,ECHAM5_R3,1.071389389,1.115369939,1.131069018,1.135279883,1.04579574,4.060213855
NSW_SWS,E00,L03,,8506.348097,0.625937178,0.310415281,38848.81169,19.13048483,47.70570341,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.964776343,1.004272255,1.006811207,0.954639729,0.991302018,3.426796892
NSW_SWS,E00,L03,,8537.441117,0.630829625,0.313302044,39293.48441,19.15578167,48.2975279,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.968302863,1.012121843,1.01617423,0.965566762,0.992612848,3.469308839
NSW_SWS,E00,L03,,8668.152808,0.635806092,0.315967249,39982.32226,19.27751841,49.04240831,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.983127973,1.020106235,1.024818644,0.982493714,0.998920993,3.522815101
NSW_SWS,E00,L05,,8646.124947,0.660396939,0.32960838,41450.32842,19.47387344,71.27191117,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.980629609,1.059560522,1.069062741,1.018567327,1.009095703,5.119605125
NSW_SWS,E00,L05,,8804.145681,0.661644002,0.330745804,42060.98226,19.60167061,72.15191866,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.998552066,1.061561347,1.072751899,1.033573048,1.015717887,5.182817838
NSW_SWS,E00,L05,,8926.349462,0.673469184,0.337544634,43251.62357,19.71785672,74.47346448,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.012412223,1.080534022,1.09480345,1.062830918,1.02173841,5.349579157
NSW_SWS,E00,L05,,9140.574062,0.674382866,0.337268867,43847.8507,19.89038492,74.78183228,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.036709233,1.08199996,1.093909018,1.077482128,1.030678464,5.371729838
NSW_SWS,E00,L05,,9196.344706,0.68039347,0.340337053,44383.67858,19.98017475,75.76282771,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.04303465,1.091643552,1.103860474,1.090649136,1.035331186,5.442196718
NSW_SWS,E00,L05,,9291.018141,0.688911068,0.345742178,45326.95074,20.04690638,77.71328195,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.053772359,1.10530944,1.121391636,1.113828354,1.038789081,5.58230178
NSW_SWS,E00,L05,,9206.628664,0.695833633,0.349521881,45533.88713,20.10418157,78.62975845,,,Future,ECHAM5,R1,ECHAM5_R1,1.04420104,1.11641621,1.13365085,1.118913444,1.041756962,5.648134135
NSW_SWS,E00,L05,,9358.494236,0.701412328,0.35263693,46362.96169,20.2590811,79.95860432,,,Future,ECHAM5,R2,ECHAM5_R2,1.061425389,1.125366834,1.143754303,1.139286461,1.049783534,5.743587814
NSW_SWS,E00,L05,,9379.054801,0.698240775,0.350086931,46108.50496,20.2310504,79.04909921,,,Future,ECHAM5,R3,ECHAM5_R3,1.063757336,1.1202783,1.135483552,1.133033644,1.048331042,5.678256228
NSW_SWS,E00,L05,,8442.634726,0.630491201,0.312618066,38780.04732,19.16813514,65.72079163,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.957550074,1.011578865,1.013955793,0.952949968,0.993252979,4.720857013
NSW_SWS,E00,L05,,8473.269049,0.63534945,0.315496045,39222.14648,19.19437989,66.6614961,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.96102457,1.019373585,1.023290326,0.96381376,0.994612928,4.788429712
NSW_SWS,E00,L05,,8604.118217,0.640051848,0.317981413,39911.39757,19.31682341,67.70292491,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.975865273,1.026918252,1.031351451,0.980750867,1.000957697,4.863237644
NSW_SWS,E00,L10,,8568.450816,0.678696182,0.341357421,41080.59881,19.80072593,95.74247074,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.971819933,1.088920373,1.10716997,1.009481887,1.026032521,6.877374773
NSW_SWS,E00,L10,,8724.156171,0.679699698,0.342336676,41683.42121,19.93380007,97.01965654,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.989479785,1.090530444,1.110346118,1.024295164,1.032928147,6.969117605
NSW_SWS,E00,L10,,8844.203951,0.69204092,0.349313438,42870.25498,20.06745177,99.70437278,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.003095411,1.110331068,1.132974779,1.053459471,1.0398537,7.161966187
NSW_SWS,E00,L10,,9055.187105,0.692355656,0.348565687,43456.68373,20.23669067,100.5790691,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.027024782,1.11083604,1.130549498,1.067869903,1.048623309,7.224797388
NSW_SWS,E00,L10,,9109.840824,0.698546017,0.351679332,43989.65994,20.3327355,101.8015177,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.033223519,1.12076804,1.140648398,1.080966836,1.053600153,7.312608336
NSW_SWS,E00,L10,,9202.95881,0.707521483,0.357281125,44930.43907,20.41550913,103.979143,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.043784811,1.135168545,1.158817439,1.104084792,1.05788931,7.469031554
NSW_SWS,E00,L10,,9119.323939,0.714985183,0.361428734,45138.15845,20.48116444,104.9209824,,,Future,ECHAM5,R1,ECHAM5_R1,1.034299078,1.147143527,1.172269931,1.109189123,1.061291432,7.536685777
NSW_SWS,E00,L10,,9268.727941,0.720530267,0.364457855,45959.80304,20.64407922,106.7073036,,,Future,ECHAM5,R2,ECHAM5_R2,1.05124424,1.156040225,1.182094683,1.129379562,1.069733338,7.665000832
NSW_SWS,E00,L10,,9289.103627,0.717014866,0.361635034,45705.94433,20.60658366,105.7811299,,,Future,ECHAM5,R3,ECHAM5_R3,1.053555218,1.150400011,1.172939051,1.12314144,1.067790396,7.598471907
NSW_SWS,E00,L10,,8369.098147,0.647354599,0.323744984,38418.65983,19.45250144,89.36364686,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.949209674,1.038635003,1.050045208,0.94406952,1.007988251,6.419170988
NSW_SWS,E00,L10,,8399.153082,0.652493424,0.326742246,38860.34451,19.4864158,90.39140792,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.952618456,1.046879887,1.059766627,0.954923127,1.009745622,6.492997138
NSW_SWS,E00,L10,,8527.896517,0.657149447,0.329123681,39543.74714,19.61465747,91.81011896,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.96722033,1.054350149,1.067490652,0.971716519,1.016390839,6.594906014
NSW_SWS,E00,L15,,8515.958724,0.679716526,0.340228659,41098.84516,19.53115926,106.239024,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.965866365,1.090557443,1.103508905,1.009930258,1.012064136,7.631363364
NSW_SWS,E00,L15,,8670.783175,0.68060921,0.341290589,41702.07767,19.65769784,107.6606045,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.983426305,1.091989692,1.106953204,1.024753613,1.018621102,7.733478358
NSW_SWS,E00,L15,,8789.024678,0.692459217,0.348225404,42884.67311,19.77452377,110.7484297,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.996837067,1.111002196,1.129445813,1.05381377,1.024674779,7.95528307
NSW_SWS,E00,L15,,8998.993691,0.692872717,0.347688106,43469.98423,19.94917866,111.6414459,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.020651415,1.111665628,1.127703123,1.068196739,1.033725033,8.019430225
NSW_SWS,E00,L15,,9052.690415,0.698913046,0.350797632,43999.80165,20.0405459,113.0218303,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.026741611,1.121356912,1.137788663,1.08121605,1.038459494,8.11858602
NSW_SWS,E00,L15,,9144.50079,0.707430854,0.356343258,44938.53778,20.10620118,115.5500209,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.037154596,1.135023137,1.15577553,1.104283803,1.041861614,8.30019105
NSW_SWS,E00,L15,,9060.227907,0.714754373,0.360346726,45141.8228,20.1650474,116.6432467,,,Future,ECHAM5,R1,ECHAM5_R1,1.027596501,1.146773209,1.168760511,1.109279167,1.044910903,8.378719664
NSW_SWS,E00,L15,,9208.289947,0.720114156,0.363434257,45961.19677,20.32052467,118.6441378,,,Future,ECHAM5,R2,ECHAM5_R2,1.04438946,1.155372604,1.178774711,1.12941381,1.052967413,8.522447707
NSW_SWS,E00,L15,,9229.066938,0.716804768,0.360715458,45708.00565,20.29416311,117.5495164,,,Future,ECHAM5,R3,ECHAM5_R3,1.046745953,1.150062924,1.169956468,1.123192093,1.051601411,8.443818845
NSW_SWS,E00,L15,,8320.934241,0.649485825,0.322800394,38449.286,19.22271826,98.90623335,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.943747001,1.042054406,1.046981493,0.944822103,0.996081363,7.104634222
NSW_SWS,E00,L15,,8350.347091,0.654402142,0.325759957,38889.39127,19.24897936,100.1019298,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.947082959,1.049942291,1.056580638,0.955636899,0.997442159,7.19052351
NSW_SWS,E00,L15,,8477.985797,0.658912908,0.328202958,39570.80449,19.37226338,101.687103,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.961559536,1.057179499,1.064504348,0.972381404,1.003830481,7.304389698
NSW_SWS,E01,L00,,8753.414539,0.640861035,0.322086214,41757.81941,19.43419331,18.23994129,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.992798222,1.028216536,1.044665098,1.026123366,1.007039561,1.31021177
NSW_SWS,E01,L00,,8912.77378,0.642314642,0.323441886,42361.34462,19.5673877,18.4123444,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,1.010872491,1.030548746,1.04906213,1.040953913,1.013941418,1.322595833
NSW_SWS,E01,L00,,9038.216216,0.653845958,0.330041446,43566.76085,19.68089413,18.88478694,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.025099971,1.049049933,1.070467361,1.070574851,1.019823086,1.356532334
NSW_SWS,E01,L00,,9252.949501,0.655050655,0.330004687,44145.48708,19.85211395,18.96039649,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.049454675,1.050982785,1.070348136,1.084796008,1.028695341,1.36196352
NSW_SWS,E01,L00,,9310.111454,0.660890436,0.332937034,44687.95187,19.93992446,19.1815942,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.055937892,1.060352304,1.079859007,1.098126105,1.0332455,1.377852598
NSW_SWS,E01,L00,,9407.508854,0.66921802,0.33823995,45643.43814,20.00691612,19.56088639,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.066984549,1.073713327,1.097058661,1.121605463,1.036716869,1.405097921
NSW_SWS,E01,L00,,9324.443465,0.67569983,0.341654418,45870.90632,20.06468044,19.79948475,,,Future,ECHAM5,R1,ECHAM5_R1,1.057563406,1.084112937,1.108133259,1.127195085,1.039710096,1.422236922
NSW_SWS,E01,L00,,9478.245932,0.681284597,0.344807519,46699.9398,20.22104591,20.08216234,,,Future,ECHAM5,R2,ECHAM5_R2,1.075007435,1.093073303,1.118360132,1.147567092,1.04781263,1.442542224
NSW_SWS,E01,L00,,9497.47748,0.678271819,0.342348608,46433.80195,20.18778443,19.8916054,,,Future,ECHAM5,R3,ECHAM5_R3,1.077188646,1.088239512,1.110384818,1.141027233,1.046089089,1.428854135
NSW_SWS,E01,L00,,8542.127587,0.611884496,0.30577344,39042.19424,19.13318597,17.06565525,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.968834395,0.981725714,0.991755707,0.959391758,0.991441986,1.225860436
NSW_SWS,E01,L00,,8574.059384,0.616592998,0.308546033,39492.1123,19.1581532,17.253209,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.972456048,0.989280174,1.000748427,0.970447685,0.992735736,1.2393328
NSW_SWS,E01,L00,,8706.413213,0.621304569,0.311059898,40180.36161,19.28037289,17.47321685,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.987467407,0.996839559,1.00890198,0.987360175,0.999068906,1.255136407
NSW_SWS,E01,L01,,8712.99148,0.650315222,0.325438825,41591.88129,19.48981053,30.38163167,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.988213503,1.043385115,1.055539068,1.022045735,1.00992153,2.182373879
NSW_SWS,E01,L01,,8872.731448,0.651843938,0.326720771,42196.60625,19.61783296,30.76501758,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,1.006330954,1.045837833,1.059696974,1.036905764,1.016555387,2.209913262
NSW_SWS,E01,L01,,8997.514344,0.663625623,0.333403214,43396.77371,19.73354442,31.59026305,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.02048363,1.064740719,1.081371031,1.066397722,1.022551314,2.269192308
NSW_SWS,E01,L01,,9212.561569,0.664856105,0.333253128,43977.47991,19.90648496,31.832844,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.044873941,1.066714941,1.080884237,1.080667533,1.031512734,2.286617387
NSW_SWS,E01,L01,,9269.263208,0.670790886,0.336231858,44516.49039,19.99785216,32.20082863,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.05130495,1.076236881,1.090545549,1.093912747,1.036247193,2.313050465
NSW_SWS,E01,L01,,9366.322243,0.679331375,0.341590951,45468.73852,20.06311231,32.87732892,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.062313229,1.089939495,1.107927408,1.117312534,1.039628839,2.361644845
NSW_SWS,E01,L01,,9282.339185,0.685875025,0.345147947,45689.08013,20.12559059,33.16428377,,,Future,ECHAM5,R1,ECHAM5_R1,1.052788006,1.100438322,1.119464287,1.122727033,1.042866333,2.382257391
NSW_SWS,E01,L01,,9436.030021,0.69158364,0.348286839,46516.26712,20.28173277,33.70065907,,,Future,ECHAM5,R2,ECHAM5_R2,1.070219374,1.109597394,1.129645073,1.143053666,1.050957297,2.420786311
NSW_SWS,E01,L01,,9455.466608,0.688497461,0.345771557,46252.8967,20.25194548,33.40936177,,,Future,ECHAM5,R3,ECHAM5_R3,1.07242384,1.104645837,1.121486925,1.136581812,1.049413781,2.399861838
NSW_SWS,E01,L01,,8503.760717,0.62077321,0.30885211,38892.64009,19.18057809,28.42575111,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.964482886,0.995987031,1.001741167,0.955716733,0.993897747,2.041879033
NSW_SWS,E01,L01,,8535.392591,0.625586666,0.311669996,39340.28506,19.2062885,28.74502627,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.968070523,1.003709883,1.010880792,0.966716804,0.995230007,2.064813212
NSW_SWS,E01,L01,,8667.643306,0.630400918,0.314169451,40027.20879,19.32925816,29.17016571,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.983070186,1.011434013,1.018987607,0.98359672,1.00160204,2.095351835
NSW_SWS,E01,L02,,8674.865227,0.664232182,0.334632771,41454.75132,19.41395346,46.28035344,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.983889285,1.0657139,1.085359017,1.018676012,1.005990774,3.324411129
NSW_SWS,E01,L02,,8833.047712,0.665267089,0.335675753,42059.84487,19.54548073,46.90034408,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,1.001830088,1.067374336,1.088741859,1.033545099,1.012806244,3.368946307
NSW_SWS,E01,L02,,8956.827269,0.676837784,0.342367009,43255.57902,19.65913796,48.19977039,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.015868967,1.085938704,1.110444501,1.062928116,1.018695726,3.46228672
NSW_SWS,E01,L02,,9170.299876,0.677169506,0.341741389,43838.29279,19.82882754,48.57668279,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.040080687,1.086470928,1.108415344,1.07724726,1.027488688,3.489361097
NSW_SWS,E01,L02,,9226.672894,0.682965345,0.344697027,44375.47638,19.91585842,49.12877852,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.046474425,1.095769945,1.118001758,1.090447581,1.031998448,3.529019247
NSW_SWS,E01,L02,,9322.766183,0.691405023,0.350100738,45324.05503,19.98330144,50.21644428,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.057373171,1.109310816,1.135528334,1.113757197,1.035493205,3.607148472
NSW_SWS,E01,L02,,9239.556031,0.698387419,0.353940193,45541.16947,20.03914964,50.59473763,,,Future,ECHAM5,R1,ECHAM5_R1,1.047935609,1.12051358,1.147981349,1.119092394,1.038387143,3.634322047
NSW_SWS,E01,L02,,9391.956263,0.703637221,0.356890262,46367.21961,20.19390686,51.42912342,,,Future,ECHAM5,R2,ECHAM5_R2,1.065220599,1.128936519,1.157549701,1.139391092,1.046406341,3.694257661
NSW_SWS,E01,L02,,9411.512416,0.700291366,0.354199319,46105.92479,20.16179218,50.98005246,,,Future,ECHAM5,R3,ECHAM5_R3,1.067438626,1.123568329,1.148821807,1.132970241,1.044742225,3.661999988
NSW_SWS,E01,L02,,8467.242474,0.63485105,0.317843658,38767.03389,19.11449576,43.26212892,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.960341046,1.018573937,1.030904652,0.952630187,0.990473498,3.107605974
NSW_SWS,E01,L02,,8498.606452,0.639662496,0.320711711,39212.59816,19.13985526,43.76864704,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.963898298,1.026293564,1.04020699,0.963579128,0.991787574,3.143990192
NSW_SWS,E01,L02,,8629.80654,0.644056091,0.323033168,39898.66007,19.2611118,44.43242808,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.978778801,1.033342779,1.04773648,0.980437866,0.998070837,3.191670923
NSW_SWS,E01,L03,,8657.785031,0.659505874,0.326785038,41423.45519,19.42196818,54.55935706,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.981952077,1.058130871,1.05990542,1.017906966,1.00640608,3.919108656
NSW_SWS,E01,L03,,8815.619499,0.660912296,0.328191749,42026.51438,19.55523427,55.32841815,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.999853408,1.060387376,1.064467993,1.032726062,1.013311653,3.974351866
NSW_SWS,E01,L03,,8938.168878,0.672629207,0.334921369,43218.79971,19.66971265,56.88612431,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.013752762,1.079186337,1.086295065,1.062024331,1.019243685,4.086245041
NSW_SWS,E01,L03,,9151.565901,0.673567751,0.334865722,43800.39907,19.84042554,57.37204362,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.03795591,1.080692165,1.086114578,1.07631609,1.028089672,4.121149605
NSW_SWS,E01,L03,,9207.410481,0.679437063,0.337843168,44335.86848,19.92721947,58.03989979,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.044289713,1.090109064,1.095771725,1.089474288,1.032587154,4.169123061
NSW_SWS,E01,L03,,9302.493712,0.687971957,0.343268739,45281.62584,19.99594417,59.34096383,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.0550739,1.103802703,1.113369202,1.112714576,1.036148325,4.262581115
NSW_SWS,E01,L03,,9218.741711,0.694609401,0.346741013,45496.86663,20.05004816,59.79190552,,,Future,ECHAM5,R1,ECHAM5_R1,1.045574882,1.114452016,1.12463129,1.118003731,1.038951881,4.294973166
NSW_SWS,E01,L03,,9370.504325,0.700176757,0.349959886,46320.30226,20.20575094,60.81372964,,,Future,ECHAM5,R2,ECHAM5_R2,1.062787554,1.123384447,1.13507149,1.138238182,1.047020076,4.368372853
NSW_SWS,E01,L03,,9390.516089,0.696992246,0.347425807,46060.75171,20.17340539,60.27473555,,,Future,ECHAM5,R3,ECHAM5_R3,1.065057257,1.118275123,1.126852374,1.131860194,1.045343997,4.329655821
NSW_SWS,E01,L03,,8453.134613,0.630047039,0.310158464,38744.51729,19.12212907,50.93884273,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.958740955,1.010866239,1.005978239,0.952076882,0.99086904,3.65903981
NSW_SWS,E01,L03,,8483.990931,0.634862763,0.312987366,39188.80859,19.14777811,51.54152643,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.962240629,1.01859273,1.015153593,0.962994542,0.99219812,3.702331796
NSW_SWS,E01,L03,,8614.684279,0.639543802,0.315548052,39872.91394,19.269783,52.35341991,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.977063658,1.026103128,1.023459007,0.979805201,0.99852016,3.760651742
NSW_SWS,E01,L05,,8597.781861,0.686995282,0.335825896,41468.5204,19.47346922,73.9709968,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.975146613,1.102235696,1.089228838,1.019014362,1.009074757,5.31348589
NSW_SWS,E01,L05,,8755.703105,0.687121579,0.336926931,42068.94332,19.60124871,74.94270735,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.993057787,1.102438331,1.092799971,1.033768677,1.015696025,5.383285818
NSW_SWS,E01,L05,,8877.863299,0.69864259,0.343739463,43258.70891,19.71788349,77.32258364,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.006913,1.120922984,1.114895963,1.063005028,1.021739798,5.554237132
NSW_SWS,E01,L05,,9091.525886,0.697686358,0.343183894,43838.19519,19.89075668,77.76061018,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.031146268,1.119388777,1.113094013,1.077244862,1.030697728,5.585701462
NSW_SWS,E01,L05,,9147.033701,0.70350052,0.346186557,44372.36796,19.9803998,78.77780436,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.037441875,1.128717192,1.122832949,1.090371197,1.035342848,5.658768571
NSW_SWS,E01,L05,,9241.901806,0.711862297,0.351688122,45316.01592,20.04761399,80.76698961,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.048201663,1.142133076,1.140676907,1.11355965,1.038825748,5.80165576
NSW_SWS,E01,L05,,9157.243551,0.719808959,0.355513129,45530.4986,20.10362478,81.65392212,,,Future,ECHAM5,R1,ECHAM5_R1,1.03859986,1.154882937,1.153083062,1.118830177,1.041728111,5.865365911
NSW_SWS,E01,L05,,9308.823697,0.724451031,0.358540762,46351.22757,20.25846254,83.0733482,,,Future,ECHAM5,R2,ECHAM5_R2,1.055791837,1.162330816,1.162902987,1.138998116,1.049751482,5.967326149
NSW_SWS,E01,L05,,9329.238489,0.720773087,0.355844882,46092.92497,20.23107399,82.17230924,,,Future,ECHAM5,R3,ECHAM5_R3,1.05810725,1.156429813,1.154159081,1.132650794,1.048332264,5.902602703
NSW_SWS,E01,L05,,8394.659869,0.65706408,0.318794397,38795.65416,19.16786503,68.31036615,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.952108843,1.054213184,1.03398831,0.953333478,0.993238983,4.906871373
NSW_SWS,E01,L05,,8425.352898,0.661976795,0.321708422,39239.16931,19.19434296,69.26154651,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.955589997,1.06209529,1.043439755,0.964232066,0.994611014,4.975196577
NSW_SWS,E01,L05,,8555.952895,0.665837496,0.32409919,39921.25136,19.31691636,70.37881781,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.970402439,1.068289514,1.051194051,0.980993007,1.000962513,5.055452428
NSW_SWS,E01,L10,,8517.208511,0.694053477,0.342857892,41031.12323,19.78761834,98.35996556,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.966008113,1.113560075,1.112036647,1.008266113,1.025353313,7.065394705
NSW_SWS,E01,L10,,8672.033588,0.694294985,0.344267548,41622.76281,19.92094817,99.64135326,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.983568125,1.113947557,1.116608772,1.022804592,1.032262188,7.157439368
NSW_SWS,E01,L10,,8791.562383,0.706418437,0.351684563,42804.43067,20.0550563,102.4125929,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.997124889,1.133398785,1.140665364,1.051841956,1.039211393,7.3565031
